Solo score,Solo top1,Solo kd,Solo winRatio,Solo matches,Solo kills,Solo minutesPlayed,Duos score,Duos top1,Duos kd,Duos winRatio,Duos matches,Duos kills,Duos minutesPlayed,Trios score,Trios top1,Trios kd,Trios winRatio,Trios matches,Trios kills,Trios minutesPlayed,Squads score,Squads top1,Squads kd,Squads winRatio,Squads matches,Squads kills,Squads minutesPlayed,LTM score,LTM top1,LTM top3,LTM kd,LTM winRatio,LTM matches,LTM kills,LTM minutesPlayed
0.36531222077695064,0.2820987654320988,0.45063025210084034,0.40816326530612246,0.2775872946210604,0.4078880836002023,0.2862194799471133,0.7303581549273659,0.7353173558072162,0.765,0.8131672597864769,0.26560938518357596,0.4963161933998465,0.4934310071225597,0.20701888187048378,0.26666666666666666,0.2762775238886581,0.3974522292993631,0.1215649743828598,0.22370638536920293,0.16279990498060018,0.6900780552329344,1.0,0.671875,0.806615776081425,0.560006943239021,0.645946798264679,0.7841517159779047,0.02604471510636547,0.11904761904761905,0.07155852031534263,0.34840265220012057,0.4194053208137715,0.07847505879440525,0.06836430373938977,0.02369400505117639
0.06429235616489769,0.26141975308641974,0.9065126050420169,0.6598639455782314,0.1587349480209562,0.40302264172144503,0.044149845747025115,0.6314088729752411,0.545298920200158,0.6778571428571428,0.3825622775800711,0.41818379317836196,0.9999999999999999,0.44159132007233276,0.0044514236319934996,0.004371584699453552,0.3348566680515164,0.24203821656050956,0.0032603632976245926,0.008551276449659822,0.0032781692928972993,0.9999999999999999,0.9730258014073495,1.0,0.7709923664122138,0.570491234160736,0.9999999999999999,1.0,0.03880416176032114,0.16036414565826332,0.11522134627046696,0.49427365883062085,0.28482003129890454,0.15583611833147668,0.21518696948841476,0.03483483982453808
0.6671449213709371,0.7070987654320987,1.0,0.7709750566893424,0.3691472145267027,0.9602000112365863,0.4300079330101366,0.17658272861143653,0.18303924150645248,0.5557142857142857,0.4377224199288256,0.12265913534651315,0.23109607200167445,0.11707569103590804,0.6854659495851358,0.7825136612021858,0.19734108849189863,0.3363057324840764,0.4208973761838224,0.591536108857125,0.5801567820096603,0.5204447387262345,0.8668881939014855,0.8203125,0.8371501272264631,0.46846033674709253,0.6483162443427344,0.5762069676081336,0.11591563367423302,0.8263305322128852,0.4960582171012735,0.6702833031946955,0.514866979655712,0.44349548211412304,0.6812469730570212,0.10185431343878772
0.11058706676145073,0.01867283950617284,0.07983193277310924,0.07482993197278912,0.10030995419261048,0.03345131748974662,0.1136817981489643,0.827242003746607,0.2961548590992889,0.07285714285714286,0.16370106761565834,0.5292635237888333,0.1569664410800251,0.8246263423995276,0.42391297577531384,0.2284153005464481,0.047361861238055664,0.10955414012738854,0.37587331159757803,0.15766806067037015,0.4339694354263995,0.3377099640650593,0.0656763096168882,0.0849609375,0.10432569974554708,0.28578371810449577,0.05874180708617794,0.5318833547152002,0.4482450088589821,0.1330532212885154,0.14918132201334142,0.1404460518384569,0.08450704225352114,0.43804926352271323,0.19849098926869058,0.2759122025787585
0.16724074470020153,0.20478395061728394,0.6554621848739497,0.6802721088435374,0.12066269852154593,0.2198213382774313,0.12705156456588806,0.5734764091284752,0.7562549381090334,0.795,0.900355871886121,0.24627416902020421,0.43445196399916275,0.3461047348414954,0.48657133108778206,0.9836065573770492,1.0,1.0,0.17792268281322776,0.3695150115473441,0.28136827935703534,0.5299178237267663,0.6733776387802971,0.740234375,0.9211195928753182,0.3306370421801771,0.3926461939706973,0.5412426299031502,0.14272844342134375,0.57703081232493,0.3638568829593693,0.9035563592525618,0.8341158059467918,0.19136031687089988,0.2759552394789834,0.09974411803801675
0.43066328805083826,0.2021604938271605,0.33088235294117646,0.21995464852607707,0.3677757357983378,0.4393842350693859,0.340474217717056,0.2016097580144257,0.16355017118777984,0.2992857142857143,0.2758007117437722,0.17388659569845752,0.19770459778134375,0.13942133815551538,0.8247113529988629,0.6218579234972678,0.1175737432488575,0.15923566878980894,0.7056357708430367,0.7023906123213283,0.7309842426162008,0.5013135579003318,0.2801016419077404,0.310546875,0.25699745547073793,0.49130359312619337,0.3452487492222591,0.5947393960342731,0.07562271170736723,0.1288515406162465,0.11218920557913888,0.2899336949969861,0.18309859154929578,0.19383587077608616,0.16961076699548827,0.06881397049049581
0.3524235766467686,0.2243827160493827,0.3949579831932773,0.17687074829931973,0.5112872699344433,0.7431091634361481,0.2681286910533275,0.38948418378037014,0.2548064261258889,0.31,0.17081850533807827,0.43984358027373455,0.5541966092234702,0.3045835332324612,0.8971231152214189,0.526775956284153,0.12629829663481512,0.11337579617834397,0.8452103710603943,0.9429498782847513,0.7831182199699105,0.3529777170005423,0.23924941360437843,0.3251953125,0.2315521628498728,0.4666898107967367,0.3471494199971021,0.46326418016604737,0.09819151655364447,0.19187675070028012,0.15706488781079442,0.2706449668474985,0.11580594679186229,0.4602054709741305,0.39374474267798426,0.10485344942177323
0.0016872885071257243,0.000925925925925926,0.04096638655462185,0.031746031746031744,0.010944400252352085,0.0019326928479128042,0.0018651388276773907,1.0,0.7175401632868054,0.2514285714285714,0.35231316725978645,0.5990441016728221,0.5429289053233796,0.8025685500239879,0.1573438454846633,0.13005464480874318,0.058579144162858324,0.17324840764331212,0.136003726129483,0.06684975969040634,0.1420223295589516,0.14797757198693473,0.07017200938232994,0.1748046875,0.21882951653944022,0.14473181739281374,0.05798324341370698,0.19949614129314874,0.09498556746068067,0.12955182072829133,0.16191631291691935,0.1609403254972875,0.12832550860719874,0.2801089243718282,0.1412403456450256,0.1047786787185963
0.9999999999999999,1.0,0.1376050420168067,0.7392290249433107,0.5440381819677976,0.20879824709253328,1.0,0.018378751479996687,0.008559388991308928,0.04857142857142857,0.05160142348754448,0.04866391483814903,0.01036768296937138,0.018640439901096064,0.006075030572394114,0.00546448087431694,0.07436643124221022,0.19363057324840766,0.005123428039124359,0.0031209038137444602,0.005796183387441602,0.08096668914219617,0.0338154808444097,0.0625,0.20865139949109415,0.07311230689116473,0.010551705915944325,0.12908221937130665,0.21211615457366262,0.08263305322128851,0.0703456640388114,0.12115732368896925,0.0594679186228482,0.3796261913603169,0.1513344039152711,0.1591868270636714
0.007391916530122732,0.001388888888888889,0.05567226890756302,0.011337868480725623,0.052335628274405466,0.01287712792853531,0.007866020273248127,0.912200453562779,0.16460363444824863,0.065,0.06049822064056939,0.7988920269389529,0.2255773390078839,1.0,0.10450741246467825,0.053551912568306013,0.04154549231408392,0.09171974522292994,0.10619469026548672,0.039697896510829535,0.10672262253543431,0.21183474059719445,0.034206411258795935,0.0654296875,0.04325699745547074,0.3506335705606666,0.057062739181944475,0.33939337538803105,0.11289478616024722,0.06792717086834733,0.12067919951485749,0.06570223025919229,0.050078247261345854,0.3772744151503899,0.08169559786903215,0.14339359298152332
